id,date,annee,type,prix,surface,prixm2,codecommune,latitude,longitude
2022-1580225,2022-05-12,2022,Appartement,242000,79,3063,94071,48.779618,2.510823
2022-1580230,2022-05-16,2022,Appartement,200000,57,3509,94071,48.77347,2.51847
2022-1580283,2022-04-27,2022,Maison,543689,114,4769,94071,48.762521,2.50893
2022-1580341,2022-05-12,2022,Maison,670000,169,3964,94071,48.757868,2.554941
2022-1580401,2022-05-17,2022,Appartement,278000,70,3971,94071,48.766792,2.532928
2022-1580409,2022-04-27,2022,Maison,535000,104,5144,94071,48.759891,2.529345
2022-1580414,2022-04-28,2022,Appartement,150000,46,3261,94071,48.771907,2.508456
2022-1580490,2022-05-19,2022,Appartement,145000,42,3452,94071,48.77511,2.529948
2022-1580540,2022-05-20,2022,Appartement,222000,68,3265,94071,48.772577,2.525787
2022-1580567,2022-05-02,2022,Maison,385000,50,7700,94071,48.75846,2.551847
2022-1580712,2022-05-09,2022,Maison,581700,120,4848,94071,48.766977,2.522747
2022-1580753,2022-05-02,2022,Maison,612830,155,3954,94071,48.774399,2.535873
2022-1580787,2022-05-02,2022,Appartement,210000,57,3684,94071,48.77347,2.51847
2022-1580832,2022-05-25,2022,Maison,442940,104,4259,94071,48.768913,2.518418
2022-1580974,2022-05-09,2022,Maison,430000,60,7167,94071,48.776837,2.512162
2022-1581164,2022-05-09,2022,Maison,610000,104,5865,94071,48.779083,2.514257
2022-1581302,2022-06-03,2022,Maison,392000,77,5091,94071,48.755748,2.545426
2022-1581395,2022-05-30,2022,Maison,635000,220,2886,94071,48.758453,2.554441
2022-1581401,2022-06-02,2022,Maison,500000,115,4348,94071,48.773839,2.530527
2022-1581445,2022-05-30,2022,Appartement,280000,81,3457,94071,48.770986,2.51008
2022-1581484,2022-05-24,2022,Appartement,179000,70,2557,94071,48.774714,2.529237
2022-1581505,2022-06-01,2022,Appartement,192970,51,3784,94071,48.779618,2.510823
2022-1581682,2022-06-08,2022,Appartement,226000,83,2723,94071,48.774714,2.529237
2022-1581684,2022-06-08,2022,Maison,430000,70,6143,94071,48.760097,2.528111
2022-1581783,2022-06-09,2022,Appartement,164000,39,4205,94071,48.77055,2.520944
2022-1581842,2022-05-13,2022,Maison,433500,96,4516,94071,48.774859,2.513413
2022-1581955,2022-06-02,2022,Appartement,240000,56,4286,94071,48.77094,2.527167
2022-1582191,2022-06-14,2022,Appartement,217000,62,3500,94071,48.770869,2.525041
2022-1582196,2022-06-13,2022,Maison,505000,110,4591,94071,48.771872,2.527958
2022-1582227,2022-06-02,2022,Maison,200000,50,4000,94071,48.770162,2.519446
2022-1582373,2022-06-17,2022,Appartement,202000,62,3258,94071,48.770869,2.525041
2022-1582387,2022-05-25,2022,Maison,475000,104,4567,94071,48.760852,2.550057
2022-1582455,2022-06-15,2022,Appartement,215000,56,3839,94071,48.774155,2.526483
2022-1582480,2022-06-10,2022,Maison,315000,76,4145,94071,48.765779,2.516385
2022-1582505,2022-06-15,2022,Maison,392000,91,4308,94071,48.770166,2.539259
2022-1582511,2022-06-20,2022,Appartement,215000,65,3308,94071,48.771842,2.520675
2022-1582520,2022-06-17,2022,Appartement,275000,74,3716,94071,48.759647,2.553226
2022-1582526,2022-06-17,2022,Maison,410000,127,3228,94071,48.756956,2.546188
2022-1582597,2022-06-21,2022,Appartement,180000,40,4500,94071,48.775009,2.52781
2022-1582598,2022-06-21,2022,Maison,380000,69,5507,94071,48.776253,2.508811
2022-1582683,2022-06-09,2022,Appartement,186000,72,2583,94071,48.774714,2.529237
2022-1582950,2022-06-22,2022,Maison,743790,110,6762,94071,48.776028,2.513211
2022-1583054,2022-06-23,2022,Maison,679000,181,3751,94071,48.760602,2.553923
2022-1583059,2022-06-22,2022,Appartement,166000,78,2128,94071,48.77511,2.529948
2022-1583253,2022-06-24,2022,Maison,526000,56,9393,94071,48.779416,2.512157
2022-1583270,2022-06-23,2022,Maison,590000,108,5463,94071,48.76532,2.513808
2022-1583294,2022-06-29,2022,Maison,430000,96,4479,94071,48.766178,2.515745
2022-1583352,2022-06-03,2022,Appartement,221542,52,4260,94071,48.770986,2.51008
2022-1583354,2022-06-23,2022,Maison,905700,169,5359,94071,48.770365,2.511953
2022-1583362,2022-06-27,2022,Appartement,177000,43,4116,94071,48.775577,2.515369
2022-1583470,2022-06-30,2022,Maison,577800,93,6213,94071,48.775326,2.512614
2022-1583650,2022-07-04,2022,Appartement,244000,68,3588,94071,48.772577,2.525787
2022-1583782,2022-06-24,2022,Appartement,495000,95,5211,94071,48.77172,2.511968
2022-1583816,2022-07-05,2022,Maison,555000,86,6453,94071,48.764384,2.511712
2022-1583838,2022-06-23,2022,Appartement,233000,94,2479,94071,48.774714,2.529237
2022-1583854,2022-07-05,2022,Maison,569000,135,4215,94071,48.763135,2.509189
2022-1583881,2022-06-24,2022,Appartement,250000,53,4717,94071,48.775009,2.52781
2022-1583941,2022-06-23,2022,Maison,330000,94,3511,94071,48.75686,2.550557
2022-1583957,2022-06-24,2022,Maison,610000,130,4692,94071,48.764206,2.512015
2022-1583964,2022-06-24,2022,Maison,420000,86,4884,94071,48.770939,2.538558
2022-1584085,2022-07-08,2022,Maison,820000,178,4607,94071,48.778189,2.51585
2022-1584108,2022-06-27,2022,Appartement,172000,54,3185,94071,48.77511,2.529948
2022-1584280,2022-07-07,2022,Appartement,323000,84,3845,94071,48.77094,2.527167
2022-1584296,2022-07-07,2022,Appartement,320000,68,4706,94071,48.773068,2.521966
2022-1584313,2022-06-24,2022,Appartement,289000,49,5898,94071,48.773707,2.509821
2022-1584367,2022-06-29,2022,Maison,1142250,140,8159,94071,48.764333,2.522073
2022-1584388,2022-07-08,2022,Maison,748040,122,6131,94071,48.765878,2.517774
2022-1584409,2022-07-12,2022,Maison,540000,158,3418,94071,48.779117,2.513884
2022-1584415,2022-07-12,2022,Maison,634370,169,3754,94071,48.756516,2.542594
2022-1584423,2022-07-04,2022,Appartement,115000,44,2614,94071,48.764642,2.512126
2022-1584578,2022-07-05,2022,Maison,220000,50,4400,94071,48.764248,2.530782
2022-1584647,2022-07-13,2022,Maison,838820,171,4905,94071,48.77187,2.526054
2022-1584660,2022-07-01,2022,Appartement,99000,20,4950,94071,48.769485,2.521384
2022-1584662,2022-07-06,2022,Appartement,444000,95,4674,94071,48.771784,2.522928
2022-1584763,2022-07-13,2022,Maison,405000,81,5000,94071,48.778794,2.513034
2022-1584828,2022-07-13,2022,Maison,491000,90,5456,94071,48.779866,2.517003
2022-1584903,2022-07-20,2022,Appartement,276000,72,3833,94071,48.77094,2.527167
2022-1584908,2022-07-18,2022,Maison,617800,135,4576,94071,48.774116,2.530696
2022-1584921,2022-07-15,2022,Appartement,186750,51,3662,94071,48.779618,2.510823
2022-1584926,2022-07-12,2022,Maison,398650,70,5695,94071,48.765859,2.516324
2022-1584955,2022-07-19,2022,Maison,535850,100,5358,94071,48.770571,2.532799
2022-1584966,2022-07-13,2022,Maison,956600,170,5627,94071,48.771151,2.512103
2022-1585044,2022-07-15,2022,Maison,615000,125,4920,94071,48.759484,2.527495
2022-1585064,2022-07-19,2022,Appartement,170000,39,4359,94071,48.773068,2.521966
2022-1585111,2022-07-21,2022,Appartement,178000,70,2543,94071,48.77511,2.529948
2022-1585189,2022-07-22,2022,Maison,546550,110,4969,94071,48.756219,2.537704
2022-1585252,2022-07-04,2022,Appartement,152000,72,2111,94071,48.774714,2.529237
2022-1585331,2022-07-22,2022,Appartement,170000,70,2429,94071,48.776279,2.522352
2022-1585349,2022-06-30,2022,Maison,387200,80,4840,94071,48.780473,2.517377
2022-1585388,2022-07-18,2022,Maison,770000,160,4812,94071,48.778757,2.518613
2022-1585419,2022-07-12,2022,Appartement,275000,64,4297,94071,48.785382,2.516611
2022-1585439,2022-06-30,2022,Maison,442000,144,3069,94071,48.770018,2.519552
2022-1585552,2022-07-25,2022,Maison,470000,76,6184,94071,48.757508,2.551313
2022-1585554,2022-07-25,2022,Appartement,239000,68,3515,94071,48.772577,2.525787
2022-1585564,2022-07-12,2022,Maison,579250,104,5570,94071,48.76497,2.516835
2022-1585581,2022-07-13,2022,Maison,440000,60,7333,94071,48.77576,2.521569
2022-1585588,2022-07-08,2022,Appartement,255000,67,3806,94071,48.779618,2.510823
2022-1585592,2022-07-20,2022,Maison,752000,153,4915,94071,48.779969,2.514618
2022-1585623,2022-07-07,2022,Appartement,265000,51,5196,94071,48.770885,2.520508
2022-1585716,2022-07-06,2022,Appartement,254000,67,3791,94071,48.770986,2.51008
2022-1585722,2022-07-06,2022,Appartement,185000,47,3936,94071,48.77055,2.520944
2022-1585828,2022-07-26,2022,Appartement,200000,63,3175,94071,48.77055,2.520944
2022-1585833,2022-07-28,2022,Maison,425000,100,4250,94071,48.756916,2.549983
2022-1585979,2022-07-29,2022,Maison,715950,118,6067,94071,48.776823,2.517566
2022-1586025,2022-07-08,2022,Maison,642510,199,3229,94071,48.759358,2.55397
2022-1586103,2022-07-27,2022,Maison,520000,131,3969,94071,48.756243,2.533375
2022-1586112,2022-07-27,2022,Appartement,188000,53,3547,94071,48.766693,2.528216
2022-1586202,2022-07-21,2022,Maison,637000,151,4219,94071,48.779092,2.51898
2022-1586323,2022-07-08,2022,Appartement,110000,23,4783,94071,48.775577,2.515369
2022-1586383,2022-07-26,2022,Maison,430000,124,3468,94071,48.773232,2.508165
2022-1586404,2022-07-29,2022,Appartement,185000,72,2569,94071,48.774714,2.529237
2022-1586406,2022-08-02,2022,Maison,527000,111,4748,94071,48.765605,2.533273
2022-1586433,2022-07-18,2022,Appartement,209000,49,4265,94071,48.770885,2.520508
2022-1586479,2022-08-04,2022,Maison,540000,91,5934,94071,48.769231,2.53927
2022-1586561,2022-07-26,2022,Maison,585000,100,5850,94071,48.772904,2.509122
2022-1586564,2022-08-03,2022,Appartement,411500,80,5144,94071,48.772021,2.532122
2022-1586661,2022-07-12,2022,Appartement,270000,70,3857,94071,48.770986,2.51008
2022-1586701,2022-07-11,2022,Appartement,147000,25,5880,94071,48.767259,2.528705
2022-1586770,2022-08-01,2022,Maison,729000,143,5098,94071,48.76684,2.519287
2022-1586919,2022-07-18,2022,Maison,750000,142,5282,94071,48.757743,2.557197
2022-1586936,2022-08-11,2022,Maison,1025000,186,5511,94071,48.777689,2.515452
2022-1586974,2022-07-21,2022,Maison,540000,117,4615,94071,48.763699,2.516503
2022-1587048,2022-08-08,2022,Maison,556000,88,6318,94071,48.776442,2.508795
2022-1587123,2022-07-25,2022,Maison,450000,99,4545,94071,48.7573,2.539879
2022-1587154,2022-08-12,2022,Maison,565420,139,4068,94071,48.767099,2.538767
2022-1587218,2022-08-04,2022,Appartement,250000,61,4098,94071,48.773068,2.521966
2022-1587522,2022-08-11,2022,Maison,678000,178,3809,94071,48.764929,2.522302
2022-1587545,2022-08-24,2022,Maison,600000,110,5455,94071,48.764169,2.511376
2022-1587564,2022-08-24,2022,Maison,830000,176,4716,94071,48.765521,2.521596
2022-1587565,2022-08-17,2022,Maison,488000,58,8414,94071,48.774533,2.51172
2022-1587630,2022-08-26,2022,Appartement,227500,56,4062,94071,48.774443,2.527807
2022-1587661,2022-08-03,2022,Appartement,431000,74,5824,94071,48.771759,2.510273
2022-1587677,2022-08-19,2022,Maison,535000,78,6859,94071,48.762382,2.532142
2022-1587699,2022-08-24,2022,Maison,550000,100,5500,94071,48.764493,2.526849
2022-1587833,2022-08-17,2022,Appartement,217300,52,4179,94071,48.769549,2.522133
2022-1587964,2022-08-25,2022,Appartement,328000,80,4100,94071,48.76737,2.533648
2022-1587979,2022-08-29,2022,Appartement,210000,45,4667,94071,48.769549,2.522133
2022-1587982,2022-09-01,2022,Maison,360000,72,5000,94071,48.77329,2.508975
2022-1587984,2022-08-25,2022,Maison,520000,104,5000,94071,48.762576,2.508535
2022-1588117,2022-08-04,2022,Maison,435000,150,2900,94071,48.779988,2.520696
2022-1588126,2022-08-26,2022,Appartement,205000,47,4362,94071,48.767259,2.528705
2022-1588137,2022-08-10,2022,Appartement,228500,43,5314,94071,48.770302,2.522662
2022-1588178,2022-08-31,2022,Appartement,345000,82,4207,94071,48.766792,2.532928
2022-1588216,2022-09-02,2022,Appartement,253500,72,3521,94071,48.77094,2.527167
2022-1588312,2022-08-25,2022,Maison,535200,106,5049,94071,48.776827,2.510097
2022-1588328,2022-08-23,2022,Maison,805000,223,3610,94071,48.778615,2.518753
2022-1588367,2022-09-08,2022,Maison,750000,172,4360,94071,48.766477,2.519175
2022-1588385,2022-09-05,2022,Maison,655000,152,4309,94071,48.765369,2.526392
2022-1588420,2022-09-08,2022,Maison,630000,91,6923,94071,48.766226,2.519484
2022-1588481,2022-09-09,2022,Maison,487000,92,5293,94071,48.760407,2.548475
2022-1588598,2022-08-26,2022,Maison,500000,88,5682,94071,48.763151,2.509704
2022-1588654,2022-09-13,2022,Appartement,248000,63,3937,94071,48.766693,2.528216
2022-1588726,2022-09-15,2022,Maison,560000,111,5045,94071,48.763463,2.530406
2022-1588851,2022-09-15,2022,Appartement,180000,40,4500,94071,48.773579,2.510946
2022-1588855,2022-09-09,2022,Maison,420000,111,3784,94071,48.764424,2.533449
2022-1589073,2022-09-19,2022,Appartement,184420,70,2635,94071,48.774714,2.529237
2022-1589137,2022-09-02,2022,Maison,635000,134,4739,94071,48.758594,2.555306
2022-1589202,2022-08-29,2022,Maison,330000,60,5500,94071,48.762227,2.533174
2022-1589207,2022-09-06,2022,Appartement,199000,61,3262,94071,48.77055,2.520944
2022-1589215,2022-08-29,2022,Maison,695900,146,4766,94071,48.754753,2.556815
2022-1589222,2022-09-08,2022,Maison,345000,69,5000,94071,48.77431,2.515298
2022-1589259,2022-09-14,2022,Maison,556100,129,4311,94071,48.779371,2.520434
2022-1589284,2022-09-20,2022,Appartement,249950,64,3905,94071,48.779618,2.510823
2022-1589528,2022-09-08,2022,Appartement,190000,54,3519,94071,48.770231,2.521034
2022-1589577,2022-09-07,2022,Maison,366000,60,6100,94071,48.76943,2.508056
2022-1589592,2022-09-09,2022,Appartement,174000,45,3867,94071,48.769796,2.521155
2022-1589648,2022-09-07,2022,Maison,329700,76,4338,94071,48.759089,2.552791
2022-1589687,2022-09-07,2022,Appartement,163000,40,4075,94071,48.773579,2.510946
2022-1589742,2022-09-27,2022,Appartement,280000,96,2917,94071,48.770986,2.51008
2022-1589772,2022-09-30,2022,Maison,390000,93,4194,94071,48.756687,2.549979
2022-1589872,2022-09-30,2022,Appartement,246535,56,4402,94071,48.77094,2.527167
2022-1589891,2022-09-29,2022,Maison,260000,47,5532,94071,48.779377,2.515161
2022-1590077,2022-10-04,2022,Maison,550000,91,6044,94071,48.770257,2.538669
2022-1590083,2022-10-05,2022,Maison,698000,80,8725,94071,48.772785,2.512285
2022-1590258,2022-10-04,2022,Maison,530000,157,3376,94071,48.776015,2.508627
2022-1590358,2022-10-10,2022,Appartement,167000,83,2012,94071,48.774714,2.529237
2022-1590660,2022-10-11,2022,Appartement,296794,67,4430,94071,48.769549,2.522133
2022-1590672,2022-09-30,2022,Maison,415000,100,4150,94071,48.771085,2.530735
2022-1590796,2022-10-14,2022,Appartement,199500,69,2891,94071,48.771842,2.520675
2022-1590904,2022-10-14,2022,Appartement,239000,60,3983,94071,48.767259,2.528705
2022-1590940,2022-10-12,2022,Maison,400000,55,7273,94071,48.759647,2.551756
2022-1590961,2022-10-17,2022,Maison,997039,190,5248,94071,48.763073,2.530061
2022-1591002,2022-10-14,2022,Appartement,160000,30,5333,94071,48.767259,2.528705
2022-1591036,2022-10-17,2022,Maison,406500,91,4467,94071,48.771482,2.535034
2022-1591040,2022-10-18,2022,Appartement,195000,88,2216,94071,48.775918,2.522424
2022-1591047,2022-10-18,2022,Appartement,350000,110,3182,94071,48.772498,2.518166
2022-1591118,2022-10-07,2022,Appartement,430000,49,8776,94071,48.776672,2.511715
2022-1591304,2022-10-12,2022,Appartement,201000,62,3242,94071,48.770869,2.525041
2022-1591761,2022-10-20,2022,Appartement,110000,20,5500,94071,48.771059,2.509266
2022-1591906,2022-10-14,2022,Appartement,361500,87,4155,94071,48.770885,2.520508
2022-1592052,2022-10-24,2022,Appartement,270540,80,3382,94071,48.771784,2.522928
2022-1592067,2022-10-27,2022,Appartement,205000,45,4556,94071,48.769549,2.522133
2022-1592120,2022-11-03,2022,Maison,600760,135,4450,94071,48.77523,2.513117
2022-1592127,2022-10-25,2022,Maison,326600,54,6048,94071,48.770683,2.510747
2022-1592138,2022-10-28,2022,Appartement,240000,59,4068,94071,48.769957,2.520669
2022-1592208,2022-11-07,2022,Appartement,295860,59,5015,94071,48.772021,2.532122
2022-1592260,2022-10-24,2022,Appartement,163500,42,3893,94071,48.775009,2.52781
2022-1592262,2022-10-21,2022,Maison,600000,155,3871,94071,48.759947,2.549805
2022-1592267,2022-10-19,2022,Appartement,191220,44,4346,94071,48.77009,2.508006
2022-1592405,2022-10-24,2022,Maison,390000,112,3482,94071,48.762739,2.53249
2022-1592425,2022-10-26,2022,Maison,602100,152,3961,94071,48.755897,2.539692
2022-1592474,2022-10-25,2022,Maison,420000,110,3818,94071,48.77071,2.53929
2022-1592565,2022-10-27,2022,Appartement,188000,41,4585,94071,48.775779,2.521705
2022-1592672,2022-11-04,2022,Appartement,420000,105,4000,94071,48.77094,2.527167
2022-1592722,2022-10-28,2022,Appartement,205000,83,2470,94071,48.774714,2.529237
2022-1592742,2022-10-20,2022,Appartement,137500,35,3929,94071,48.774633,2.510396
2022-1592752,2022-11-14,2022,Maison,410750,73,5627,94071,48.770255,2.506342
2022-1592811,2022-10-21,2022,Appartement,600000,80,7500,94071,48.770139,2.519623
2022-1592830,2022-11-14,2022,Appartement,165000,27,6111,94071,48.771708,2.511008
2022-1592831,2022-11-15,2022,Maison,406000,67,6060,94071,48.76585,2.5258
2022-1592972,2022-10-28,2022,Maison,920000,116,7931,94071,48.770623,2.512575
2022-1592981,2022-11-15,2022,Maison,590000,96,6146,94071,48.760226,2.555883
2022-1593111,2022-10-24,2022,Appartement,155000,70,2214,94071,48.77511,2.529948
2022-1593221,2022-11-15,2022,Maison,725000,175,4143,94071,48.764031,2.514793
2022-1593226,2022-11-10,2022,Maison,230000,63,3651,94071,48.766458,2.516821
2022-1593320,2022-11-03,2022,Maison,134978,115,1174,94071,48.755354,2.544383
2022-1593362,2022-11-07,2022,Maison,790000,100,7900,94071,48.778836,2.515906
2022-1593537,2022-11-15,2022,Appartement,172000,57,3018,94071,48.77347,2.51847
2022-1593785,2022-11-23,2022,Appartement,175000,83,2108,94071,48.77511,2.529948
2022-1593809,2022-11-25,2022,Maison,645000,150,4300,94071,48.768038,2.522417
2022-1593810,2022-11-30,2022,Maison,354000,75,4720,94071,48.766036,2.519918
2022-1593820,2022-12-01,2022,Maison,520000,109,4771,94071,48.768638,2.519085
2022-1593829,2022-12-01,2022,Maison,1105350,225,4913,94071,48.76738,2.520033
2022-1594161,2022-12-02,2022,Appartement,194000,52,3731,94071,48.766693,2.528216
2022-1594183,2022-12-01,2022,Maison,532800,99,5382,94071,48.762903,2.50926
2022-1594360,2022-12-09,2022,Appartement,239000,64,3734,94071,48.770986,2.51008
2022-1594363,2022-12-01,2022,Appartement,335000,69,4855,94071,48.772577,2.525787
2022-1594399,2022-12-05,2022,Appartement,323000,83,3892,94071,48.785382,2.516611
2022-1594409,2022-12-02,2022,Appartement,209900,39,5382,94071,48.773068,2.521966
2022-1594431,2022-11-30,2022,Appartement,250000,73,3425,94071,48.766693,2.528216
2022-1594531,2022-12-01,2022,Appartement,275000,130,2115,94071,48.772577,2.525787
2022-1594538,2022-11-24,2022,Appartement,307500,80,3844,94071,48.766792,2.532928
2022-1594555,2022-11-30,2022,Appartement,248000,58,4276,94071,48.772577,2.525787
2022-1594577,2022-11-25,2022,Maison,535000,165,3242,94071,48.756252,2.554637
2022-1594876,2022-12-13,2022,Appartement,335000,60,5583,94071,48.76737,2.533648
2022-1595038,2022-12-19,2022,Maison,380000,93,4086,94071,48.756513,2.550213
2022-1595048,2022-12-16,2022,Appartement,308685,86,3589,94071,48.766693,2.528216
2022-1595136,2022-12-16,2022,Maison,292500,172,1701,94071,48.77382,2.536033
2022-1595183,2022-12-13,2022,Maison,550000,124,4435,94071,48.771482,2.535034
2022-1595197,2022-12-21,2022,Appartement,177000,38,4658,94071,48.775009,2.52781
2022-1595203,2022-12-20,2022,Appartement,287000,68,4221,94071,48.773068,2.521966
2022-1595205,2022-12-21,2022,Appartement,155000,40,3875,94071,48.774443,2.527807
2022-1595368,2022-12-26,2022,Appartement,152000,38,4000,94071,48.775009,2.52781
2022-1595379,2022-12-21,2022,Maison,541300,142,3812,94071,48.756927,2.551233
2022-1595439,2022-12-27,2022,Maison,650650,151,4309,94071,48.755745,2.552726
2022-1595744,2022-12-27,2022,Maison,419000,90,4656,94071,48.765378,2.516057
2022-1595760,2022-12-29,2022,Appartement,380000,75,5067,94071,48.770649,2.505609
2022-1595761,2022-12-29,2022,Maison,240000,53,4528,94071,48.766458,2.516821
2022-1595837,2022-12-22,2022,Maison,250000,40,6250,94071,48.773002,2.511202
2022-1595843,2022-12-09,2022,Maison,355000,76,4671,94071,48.776172,2.51029
2022-1596033,2022-12-21,2022,Appartement,208604,74,2819,94071,48.767259,2.528705
2022-1596038,2022-12-20,2022,Appartement,172737,61,2832,94071,48.767259,2.528705
2022-1596145,2022-12-20,2022,Maison,696170,102,6825,94071,48.772832,2.533621
2022-1596146,2022-12-22,2022,Maison,467000,58,8052,94071,48.774768,2.508701
2022-1596324,2022-12-26,2022,Appartement,194000,43,4512,94071,48.769549,2.522133
2022-1596327,2022-12-28,2022,Maison,833880,206,4048,94071,48.756563,2.560325
2022-1596850,2022-12-30,2022,Maison,510000,117,4359,94071,48.774531,2.516828
2022-1596867,2022-12-23,2022,Maison,585000,117,5000,94071,48.765892,2.515163
2023-1264478,2023-01-04,2023,Appartement,230000,62,3710,94071,48.770869,2.525041
2023-1264559,2023-01-10,2023,Maison,415160,93,4464,94071,48.756223,2.550445
2023-1264560,2023-01-05,2023,Appartement,177000,38,4658,94071,48.773068,2.521966
2023-1264702,2023-01-18,2023,Maison,380000,115,3304,94071,48.760979,2.528964
2023-1264738,2023-01-16,2023,Appartement,140000,30,4667,94071,48.767259,2.528705
2023-1264810,2023-01-17,2023,Appartement,199000,72,2764,94071,48.759647,2.553226
2023-1264822,2023-01-16,2023,Appartement,141000,30,4700,94071,48.770869,2.525041
2023-1264884,2023-01-24,2023,Maison,535110,91,5880,94071,48.772824,2.536421
2023-1264889,2023-01-02,2023,Maison,460000,82,5610,94071,48.762794,2.524014
2023-1264893,2023-01-17,2023,Maison,680000,95,7158,94071,48.775181,2.512984
2023-1265073,2023-01-17,2023,Appartement,61000,50,1220,94071,48.770162,2.519446
2023-1265146,2023-01-27,2023,Maison,712000,157,4535,94071,48.769175,2.510576
2023-1265192,2023-01-30,2023,Maison,490000,147,3333,94071,48.761272,2.53116
2023-1265201,2023-01-30,2023,Appartement,245000,81,3025,94071,48.770986,2.51008
2023-1265206,2023-01-17,2023,Appartement,90000,51,1765,94071,48.76737,2.533648
2023-1265292,2023-01-09,2023,Appartement,264550,72,3674,94071,48.77094,2.527167
2023-1265316,2023-02-01,2023,Appartement,264000,75,3520,94071,48.77055,2.520944
2023-1265336,2023-01-13,2023,Appartement,300000,90,3333,94071,48.775577,2.515369
2023-1265448,2023-01-17,2023,Maison,558020,90,6200,94071,48.768247,2.524759
2023-1265461,2023-01-18,2023,Appartement,185000,42,4405,94071,48.770869,2.525041
2023-1265463,2023-02-03,2023,Maison,640000,121,5289,94071,48.760404,2.528775
2023-1265467,2023-02-03,2023,Maison,390000,93,4194,94071,48.767535,2.526719
2023-1265582,2023-01-26,2023,Maison,270000,51,5294,94071,48.772163,2.508047
2023-1265606,2023-02-07,2023,Maison,430000,91,4725,94071,48.773233,2.535289
2023-1265636,2023-02-08,2023,Appartement,226000,72,3139,94071,48.77094,2.527167
2023-1265760,2023-01-27,2023,Maison,517000,161,3211,94071,48.754843,2.536793
2023-1265999,2023-02-06,2023,Maison,320000,100,3200,94071,48.774219,2.515226
2023-1266057,2023-02-09,2023,Appartement,178000,50,3560,94071,48.769422,2.520274
2023-1266102,2023-02-08,2023,Maison,600000,174,3448,94071,48.765639,2.511042
2023-1266128,2023-02-14,2023,Appartement,246000,57,4316,94071,48.773068,2.521966
2023-1266212,2023-02-15,2023,Appartement,149000,55,2709,94071,48.77511,2.529948
2023-1266220,2023-02-17,2023,Maison,630000,148,4257,94071,48.773058,2.530415
2023-1266221,2023-02-16,2023,Maison,800750,224,3575,94071,48.756487,2.534783
2023-1266225,2023-02-07,2023,Appartement,160000,70,2286,94071,48.774714,2.529237
2023-1266253,2023-02-17,2023,Maison,542500,106,5118,94071,48.771482,2.535034
2023-1266276,2023-02-17,2023,Appartement,218000,63,3460,94071,48.775009,2.52781
2023-1266390,2023-02-16,2023,Maison,445000,85,5235,94071,48.769129,2.514295
2023-1266396,2023-01-25,2023,Appartement,235000,72,3264,94071,48.77094,2.527167
2023-1266635,2023-02-27,2023,Maison,295000,124,2379,94071,48.763147,2.532618
2023-1266679,2023-02-22,2023,Maison,660350,147,4492,94071,48.755096,2.556354
2023-1266798,2023-03-02,2023,Appartement,292000,62,4710,94071,48.769957,2.520669
2023-1266815,2023-02-08,2023,Appartement,389000,103,3777,94071,48.773215,2.510357
2023-1266836,2023-02-23,2023,Appartement,405000,93,4355,94071,48.771784,2.522928
2023-1266862,2023-02-22,2023,Appartement,120000,36,3333,94071,48.770162,2.519446
2023-1267005,2023-03-02,2023,Maison,395000,68,5809,94071,48.778437,2.513047
2023-1267025,2023-02-15,2023,Maison,505000,156,3237,94071,48.762992,2.526677
2023-1267145,2023-03-08,2023,Appartement,144000,29,4966,94071,48.767259,2.528705
2023-1267156,2023-03-07,2023,Maison,427775,70,6111,94071,48.779193,2.513365
2023-1267165,2023-03-09,2023,Appartement,195000,39,5000,94071,48.771784,2.522928
2023-1267216,2023-03-01,2023,Maison,450000,103,4369,94071,48.768883,2.527053
2023-1267330,2023-03-06,2023,Maison,522000,90,5800,94071,48.765861,2.512731
2023-1267359,2023-03-10,2023,Maison,575000,67,8582,94071,48.764485,2.511514
2023-1267502,2023-02-15,2023,Appartement,195000,45,4333,94071,48.769549,2.522133
2023-1267579,2023-03-15,2023,Appartement,250000,58,4310,94071,48.772577,2.525787
2023-1267580,2023-03-15,2023,Appartement,165000,70,2357,94071,48.77511,2.529948
2023-1267769,2023-03-20,2023,Maison,397000,93,4269,94071,48.756891,2.54797
2023-1267800,2023-03-16,2023,Maison,350000,61,5738,94071,48.765159,2.511933
2023-1267837,2023-03-21,2023,Maison,620000,66,9394,94071,48.766523,2.521556
2023-1267852,2023-03-20,2023,Maison,390000,97,4021,94071,48.764465,2.532048
2023-1267935,2023-03-15,2023,Appartement,235000,62,3790,94071,48.770869,2.525041
2023-1268006,2023-03-16,2023,Appartement,306497,70,4379,94071,48.76737,2.533648
2023-1268068,2023-03-20,2023,Appartement,208000,58,3586,94071,48.771842,2.520675
2023-1268175,2023-03-17,2023,Maison,430000,94,4574,94071,48.767807,2.536753
2023-1268189,2023-03-24,2023,Maison,272000,59,4610,94071,48.766275,2.526301
2023-1268505,2023-03-31,2023,Appartement,254000,58,4379,94071,48.772577,2.525787
2023-1268529,2023-03-31,2023,Appartement,115000,58,1983,94071,48.770302,2.522662
2023-1268597,2023-03-21,2023,Maison,360000,70,5143,94071,48.778797,2.516768
2023-1268615,2023-04-03,2023,Appartement,244000,64,3812,94071,48.785382,2.516611
2023-1268644,2023-04-04,2023,Appartement,160000,41,3902,94071,48.770162,2.519446
2023-1268922,2023-03-15,2023,Appartement,282000,70,4029,94071,48.770986,2.51008
